brand,category,date,discount,id_product,name,perc_discount,price,price_discount
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703122181,Americana de hombre Roy Robson slim lisa azul,0.0,279.95,279.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124245,Americana de hombre slim azul,0.0,279.95,279.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705034665,Camisa Non Iron de hombre regular lisa azul,0.0,59.95,59.95
Roy Robson,"Moda hombre,Ropa,Pantalones,Pantalones de vestir",2022-04-11,0.0,001025704125761,Pantalón de hombre Roy Robson slim de vestir azul,0.0,139.95,139.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705034574,Camisa de hombre slim de rayas gris,0.0,69.95,69.95
Roy Robson,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001025704126181,Chino de hombre Roy Robson regular azul,0.0,99.95,99.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124187,Americana de hombre slim azul,0.0,279.95,279.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705034541,Camisa Non Iron de hombre regular lisa blanca,0.0,69.95,69.95
Roy Robson,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001025704128153,Chino de hombre slim azul,0.0,139.95,139.95
Roy Robson,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001025704128161,Chino de hombre regular azul,0.0,139.95,139.95
Roy Robson,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001025753222634,Bermuda tipo cargo de hombre gris,0.0,109.95,109.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124146,Americana de hombre slim kaki,0.0,289.95,289.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124161,Americana de hombre slim azul,0.0,289.95,289.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124195,Americana de hombre slim azul,0.0,249.95,249.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124211,Americana de hombre slim azul,0.0,289.95,289.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124229,Americana de hombre slim azul,0.0,289.95,289.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705227103,Camisa de hombre slim lisa azul,0.0,74.95,74.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705227111,Camisa de hombre regular de rayas blanca,0.0,64.95,64.95
Roy Robson,"Moda hombre,Ropa,Cazadoras",2022-04-11,0.0,001025756121437,Cazadora bómbre de hombre azul,0.0,269.95,269.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705227152,Camisa de vestir de hombre slim lisa blanca,0.0,64.95,64.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705227160,Camisa de vestir de hombre slim lisa blanca,0.0,64.95,64.95
Roy Robson,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001025705227186,Camisa de hombre slim estampada blanca,0.0,74.95,74.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124138,Americana de hombre slim azul,0.0,279.95,279.95
Roy Robson,"Moda hombre,Ropa,Americanas y Blazers",2022-04-11,0.0,001025703124153,Americana de hombre slim azul,0.0,289.95,289.95
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001149,Camiseta de hombre blanca de manga corta,0.0,39.9,39.9
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001016,Camiseta de hombre azul claro de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001172,Camiseta de hombre verde agua de manga corta,0.0,39.9,39.9
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001180,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001164,Camiseta de hombre blanca de manga corta,0.0,39.9,39.9
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001073,Camiseta de hombre blanca de manga corta,0.0,39.9,39.9
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001065,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001029160290895,Sudadera de hombre azul marino con cuello redondo,0.0,65.0,65.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001123,Camiseta de hombre blanca de manga corta,0.0,29.9,29.9
El Pulpo,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001029110500054,Pantalon jogger de hombre kaki,0.0,85.0,85.0
El Pulpo,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029120000327,Sobrecamisa de hombre regular lisa kaki,0.0,99.9,99.9
El Pulpo,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029120000228,Camisa de hombre slim de cuadros amarilla,0.0,75.0,75.0
El Pulpo,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029120000350,Sobrecamisa de hombre regular lisa kaki,0.0,119.9,119.9
El Pulpo,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029120000236,Camisa de hombre slim de cuadros roja,0.0,85.0,85.0
El Pulpo,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001029140300137,Polo de hombre rojo de manga corta,0.0,55.0,55.0
El Pulpo,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001029140300152,Polo de hombre rojo de manga corta,0.0,59.9,59.9
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001081,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001008,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001024,Camiseta de hombre azul claro de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001032,Camiseta de hombre roja de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001040,Camiseta de hombre azul claro de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001099,Camiseta de hombre roja de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001107,Camiseta de hombre azul marino de manga corta,0.0,35.0,35.0
El Pulpo,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029140001115,Camiseta de hombre verde agua de manga corta,0.0,35.0,35.0
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001150,Camiseta de hombre blanca con dibujo fantasía,0.0,29.95,29.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001168,Camiseta de hombre negra con dibujo fantasía,0.0,29.95,29.95
Desigual,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001029710580217,Jogger de hombre kaki,0.0,89.95,89.95
Desigual,"Moda hombre,Ropa,Vaqueros",2022-04-11,0.0,001029711100619,Vaquero de hombre regular azul,0.0,99.95,99.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001119,Camiseta de hombre blanca con dibujo frontal de tigre,0.0,39.95,39.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001051,Camiseta de hombre azul mensaje,0.0,39.95,39.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001101,Camiseta de hombre verde Happiness,0.0,39.95,39.95
Desigual,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029720000776,Camisa de hombre regular gris,0.0,89.95,89.95
Desigual,"Moda hombre,Ropa,Pantalones,Pantalones joggers",2022-04-11,0.0,001029710580209,Jogger de hombre liso gris,0.0,89.95,89.95
Desigual,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001029740300305,Polo de hombre de manga corta azúl,0.0,59.95,59.95
Desigual,"Moda hombre,Ropa,Abrigos,Parkas",2022-04-11,0.0,001029750300039,Chaqueta de hombre verde con bolimanía,0.0,149.95,149.95
Desigual,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029720000743,Camisa de hombre azul de rayas con mensaje,0.0,69.95,69.95
Desigual,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001029760000173,"Jersey de hombre de rayas don estampado lateral, cuello redondo y manga larga",0.0,79.95,79.95
Desigual,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001029760291996,Sudadera de hombre marrón cenefa étnica,0.0,99.95,99.95
Desigual,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029720000750,Camisa de hombre regular multicolor,0.0,69.95,69.95
Desigual,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001029720000719,Camisa de hombre hexágonos blanca y negra,0.0,69.95,69.95
Desigual,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001029760291988,Chaqueta deportiva de hombre calavera,0.0,99.95,99.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001069,Camiseta de hombre gris felino,0.0,39.95,39.95
Desigual,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001029760292010,Sudadera de hombre verde estampado fantasía,0.0,89.95,89.95
Desigual,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001029760292028,Sudadera de hombre amarilla estampado fantasía,0.0,79.95,79.95
Desigual,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con capucha",2022-04-11,0.0,001029760292036,Sudadera de hombre azul estampado fantasía,0.0,79.95,79.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001135,Camiseta de hombre verde con dibujos abstractos,0.0,49.95,49.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001176,Camiseta de hombre rosa con dibujo frontal,0.0,39.95,39.95
Desigual,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001029740001200,Camiseta de hombre azul con estampado de iguana,0.0,39.95,39.95
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027606301839,Polo de hombre regular de manga larga tipo rugby a rayas,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114745,Polo de hombre regular azul de manga corta,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341984,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341968,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341992,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010919,Camiseta de hombre negra de manga corta,0.0,29.0,29.0
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114984,Polo de hombre regular azul de manga corta,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655011024,Camiseta de hombre blanca a rayas de manga corta,0.0,39.0,39.0
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655106998,Polo piqué de hombre Nautica azul de manga corta,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605342016,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605342008,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042909690,Sudadera de hombre de cuello redondo con capucha,0.0,99.0,99.0
Nautica,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001027653224405,Pantalón corto de hombre de algodón color gris,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341976,Camisa de popelín de hombre classic microestampada multicolor,0.0,79.0,79.0
Nautica,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001027653224140,Pantalón corto de hombre de algodón color negro,0.0,49.0,49.0
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114778,Polo de hombre regular a rayas azul y blanco de manga corta,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114869,Polo de hombre classic gris de manga corta,0.0,59.0,59.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010844,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010851,Camiseta de hombre azul de manga corta,0.0,35.0,35.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010869,Camiseta de hombre azul de manga corta,0.0,29.0,29.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042850404,Chaqueta de hombre impermeable negro,0.0,500.0,500.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042700402,Chino de hombre liso en color marrón,0.0,120.0,120.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042930106,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042909898,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042792094,Camisa de hombre slim de manga larga,0.0,130.0,130.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042909850,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042930229,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042878439,Camisa de hombre slim de manga larga,0.0,120.0,120.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042708392,Gabardina de hombre con cremallera en azul,0.0,380.0,380.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042930212,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010885,Camiseta de hombre roja de manga corta,0.0,29.0,29.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010927,Camiseta de hombre blanca de manga corta,0.0,35.0,35.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010950,Camiseta de hombre negra de manga corta,0.0,29.0,29.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010984,Camiseta de hombre negra de manga corta,0.0,35.0,35.0
Nautica,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655011032,Camiseta de hombre azul de manga corta,0.0,35.0,35.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042700358,Chino de hombre liso en color marrón,0.0,120.0,120.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042843567,Sudadera de hombre verde con cremallera,0.0,200.0,200.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042849309,Chaqueta de hombre con cremallera en negro,0.0,340.0,340.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042876459,Camisa de hombre slim de manga larga,0.0,110.0,110.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042795125,Sudadera de hombre de cuello redondo con estampado,0.0,99.0,99.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042878637,Jersey de hombre de punto con cuello redondo,0.0,150.0,150.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042708477,Gabardina de hombre con cremallera marrón,0.0,380.0,380.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042849262,Chaqueta de hombre con cremallera en verde,0.0,340.0,340.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042929902,Camiseta de hombre de manga corta y cuello redondo,0.0,39.0,39.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042689691,Jersey de hombre de color gris con cuello redondo,0.0,89.0,89.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042689752,Jersey de hombre de color verde con cuello redondo,0.0,89.0,89.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042848296,Chaleco de hombre sin mangas en negro,0.0,200.0,200.0
Loreak Mendian,"Moda hombre,Ropa",2022-04-11,0.0,8445042868782,Camisa de hombre slim de manga corta,0.0,120.0,120.0
Michael Kors,"Moda hombre,Ropa,Abrigos,Chaquetas",2022-04-11,0.0,001027675426681,Chaqueta de hombre tipo Field Jacket,0.0,299.0,299.0
Michael Kors,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas con cremallera",2022-04-11,0.0,001027606504614,Chaqueta deportiva de hombre con cremallera logo bordado en el pecho,0.0,119.0,119.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706802,Camisa de vestir de hombre regular de rayas roja,0.0,79.9,79.9
Michael Kors,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114505,Polo de hombre manga corta Global Polo,0.0,89.0,89.0
Michael Kors,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114513,Polo de hombre manga corta Global Polo,0.0,89.0,89.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706836,Camisa de vestir de hombre regular de cuadros verde,0.0,89.9,89.9
Michael Kors,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010703,Camiseta de hombre algodón maxi logo,0.0,59.0,59.0
Michael Kors,"Moda hombre,Ropa,Chalecos",2022-04-11,0.0,001027675426665,Chaleco de hombre acolchado geométrico,0.0,179.0,179.0
Michael Kors,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655011396,Camiseta de hombre de algodón con logotipo,0.0,79.0,79.0
Michael Kors,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001027653127657,Chino de hombre skinny de algodón elástico,0.0,99.0,99.0
North Sails,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001027606504267,Sudadera de hombre con estampado gráfico blanca,0.0,79.9,79.9
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027654130841,Camisa de hombre manga corta estampado palmeras,0.0,99.0,99.0
Michael Kors,"Moda hombre,Ropa,Vaqueros",2022-04-11,0.0,001027604224363,Vaquero Parker de hombre slim azul,0.0,99.0,99.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706877,Camisa de vestir de hombre regular fil a fil lisa azul,0.0,89.9,89.9
Michael Kors,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010661,Camiseta de hombre de algodón con logotipo Wavey,0.0,59.0,59.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706851,Camisa de vestir de hombre regular de cuadros roja,0.0,89.9,89.9
Michael Kors,"Moda hombre,Ropa,Pantalones,Pantalones cinco bolsillos",2022-04-11,0.0,001027604125123,Pantalón de hombre algodón-lino azul lavado,0.0,129.0,129.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000420702268,Camisa de vestir de hombre regular lisa blanca,0.0,79.9,79.9
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706794,Camisa de vestir de hombre regular estampada azul,0.0,79.9,79.9
Michael Kors,"Moda hombre,Ropa,Polos",2022-04-11,0.0,001027655114554,Polo de hombre de algodón interlock,0.0,89.0,89.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010182,Camiseta de hombre maxi logo verde,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001009633702866,Camiseta básica de hombre de manga corta,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010158,Camiseta de hombre básica con logo azul denim,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001027606105255,Jersey de hombre cuello redondo azul claro,0.0,89.9,89.9
North Sails,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001027606201104,Chaqueta de hombre de punto con cremallera azul denim,0.0,99.9,99.9
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010190,Camiseta de hombre maxi logo azul denim,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Cazadoras",2022-04-11,0.0,001027656124982,Cazadora de hombre waterproof roja,0.0,249.0,249.0
North Sails,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341703,Camisa de hombre regular fantasía azul,0.0,75.0,75.0
North Sails,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001027606105263,Jersey de hombre cuello redondo azul marino,0.0,89.9,89.9
North Sails,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001027606504341,Sudadera de hombre tejido ViralOff azul marino,0.0,79.9,79.9
North Sails,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001027605341752,Camisa de hombre regular azul,0.0,85.0,85.0
North Sails,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001027606105271,Jersey de hombre cuello redondo con triángulo rojo,0.0,89.9,89.9
Michael Kors,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655011388,Camiseta de hombre de algodón con logotipo,0.0,79.0,79.0
Michael Kors,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001027653127632,Chino de hombre skinny de algodón elástico,0.0,99.0,99.0
Michael Kors,"Moda hombre,Ropa,Pantalones,Chinos",2022-04-11,0.0,001027653127640,Chino de hombre skinny de algodón elástico,0.0,99.0,99.0
Michael Kors,"Moda hombre,Ropa,Pantalones cortos y Bermudas",2022-04-11,0.0,001027653224900,Pantalón de hombre corto de mezcla de algodón con logotipo,0.0,99.0,99.0
Michael Kors,"Moda hombre,Ropa,Camisas",2022-04-11,0.0,001000424706828,Camisa de vestir de hombre regular de lunares blanca,0.0,89.9,89.9
North Sails,"Moda hombre,Ropa,Punto y Jerséis",2022-04-11,0.0,001027606105248,Jersey de hombre cuello redondo verde oliva,0.0,89.9,89.9
North Sails,"Moda hombre,Ropa,Sudaderas y Chándals,Sudaderas sin capucha",2022-04-11,0.0,001027606504200,Sudadera de hombre básica roja,0.0,69.9,69.9
North Sails,"Moda hombre,Ropa,Cazadoras",2022-04-11,0.0,001027656223610,Cazadora de hombre tipo americana waterproof azul marino,0.0,199.9,199.9
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010141,Camiseta de hombre básica con logo naranja,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010174,Camiseta de hombre maxi logo rojo,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010216,Camiseta de hombre maxi inscripción amarilla,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010232,Camiseta de hombre estampado gráfico azul marino,0.0,39.9,39.9
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010257,Camiseta de hombre estampado gráfico costuras deshechas azul marino,0.0,39.9,39.9
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010307,Camiseta de hombre en tejido ViralOff rayas azul,0.0,45.0,45.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010166,Camiseta de hombre básica con logo gris,0.0,35.0,35.0
North Sails,"Moda hombre,Ropa,Camisetas",2022-04-11,0.0,001027655010208,Camiseta de hombre maxi inscripción verde oliva,0.0,35.0,35.0
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5054072858279,Polo de hombre con bordado en el pecho de manga corta,0.0,22.95,22.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5054072243648,Cazadora de hombre vaquera en negro,0.0,69.95,69.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720305756,Camisa oxford de hombre regular blanco con cuello botón,0.0,42.95,42.95
Skydiver,"Moda hombre,Ropa",2022-04-11,11.7,8435622907482,Polo de piqué de hombre en color verde turquesa de manga corta,30.0,39.0,27.3
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534451173,Cazadora de hombre vaquera en negro,0.0,55.95,55.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447152,Camiseta de hombre de manga corta en blanco,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447671,Camiseta de hombre de manga corta en gris oscuro,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447954,Camiseta de hombre de manga corta en azul marino,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534231133,Sobrecamisa de hombre con cierre de cremallera en kaki,0.0,49.95,49.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447435,Camiseta de hombre de manga corta en negro,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447497,Camiseta de hombre de manga corta en blanco,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447619,Camiseta de hombre de manga corta en blanco,0.0,19.95,19.95
Brave Soul,"Moda hombre,Ropa",2022-04-11,0.0,5059534447015,Camiseta de hombre de manga corta en negro,0.0,19.95,19.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720511409,Chino de hombre slim en color verde militar,0.0,49.95,49.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720485670,Camisa de popelín de hombre slim a rayas en azul marino,0.0,47.95,47.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720306746,Camisa oxford de hombre regular azul con cuello botón,0.0,42.95,42.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720736949,Camiseta de hombre en color azul marino de manga larga,0.0,24.95,24.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720724649,Camisa popelín con bolsillo de hombre regular de cuadros en color azul,0.0,42.95,42.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720306845,Camisa oxford de hombre regular azul con cuello botón,0.0,42.95,42.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720728821,Camisa popelín de hombre regular de cuadros en color azul,0.0,47.95,47.95
Spagnolo,"Moda hombre,Ropa",2022-04-11,0.0,8434720711496,Polo de hombre en color burdeos combinado de manga larga,0.0,49.95,49.95
